strain	molecule	species	E_coli_serotype	GeneSeekr_Profile	MLST_Result	rMLST_Result	clermont_phylogroup	sample_type	farm	husbandry	animal_group	animal_type	animal_n	AAC3_VIa	ANT3_IIa	aadA	aadA12	aadA13	aadA2	aadA22	aadA5	aadA9	APH3_Ib	APH3_Ia	APH6_Id	CMY_2	CMY_21	CMY_36	CTX_M_1	CTX_M_15	IMP_7	TEM_1	TEM_81	Ecoli_ampC_bl	catI	lnuG	mphA	Salm_cmlA	cmlA8	floR	mdtM	MdtNOP	mefB	tetB	tetD	tetR	eptA	QnrS1	qacH	SAT_2	sul1	sul2	sul3	tetWNW	dfrA1	dfrA12	dfrA15b	dfrA23	dfrA30	dfrA32	dfrA7
Res13-Lact-LER2-34	plasmid_14	Escherichia coli	O-untypeable:H4 (100.0)	uidA	761	new	A	manure	F	AF2	AF2-2	sow		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Lact-EB14-35	plasmid_novel_0	Escherichia coli	O-untypeable:H11 (99.39)	uidA	48	29740	A	feces	B	AF1	AF1-2	sow	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Lact-EB14-35	plasmid_novel_2	Escherichia coli	O-untypeable:H11 (99.39)	uidA	48	29740	A	feces	B	AF1	AF1-2	sow	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Lact-EB14-35	plasmid_1009	Escherichia coli	O-untypeable:H11 (99.39)	uidA	48	29740	A	feces	B	AF1	AF1-2	sow	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Lact-EB14-35	plasmid_1068	Escherichia coli	O-untypeable:H11 (99.39)	uidA	48	29740	A	feces	B	AF1	AF1-2	sow	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Lact-EB14-35	plasmid_novel_1	Escherichia coli	O-untypeable:H11 (99.39)	uidA	48	29740	A	feces	B	AF1	AF1-2	sow	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Lact-EB14-35	plasmid_934	Escherichia coli	O-untypeable:H11 (99.39)	uidA	48	29740	A	feces	B	AF1	AF1-2	sow	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Abat-PEA24-P1-01	plasmid_98	Enterobacter cloacae	ND	ND		new		swab	U	AF3	AF3-4	carcass		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Abat-PEA24-P1-01	plasmid_610	Enterobacter cloacae	ND	ND		new		swab	U	AF3	AF3-4	carcass		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Abat-PEA24-P1-01	plasmid_novel_1	Enterobacter cloacae	ND	ND		new		swab	U	AF3	AF3-4	carcass		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Abat-PEA24-P1-01	plasmid_novel_2	Enterobacter cloacae	ND	ND		new		swab	U	AF3	AF3-4	carcass		0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Abat-PEA24-P1-01	plasmid_novel_0	Enterobacter cloacae	ND	ND		new		swab	U	AF3	AF3-4	carcass		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Abat-PEA21-P1-02-B	plasmid_novel_0	Enterobacter sp.	ND	ND		new		swab	U	AF3	AF3-3	carcass		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Abat-PEA21-P1-02-B	plasmid_810	Enterobacter sp.	ND	ND		new		swab	U	AF3	AF3-3	carcass		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Abat-PEA21-P1-02-B	plasmid_155	Enterobacter sp.	ND	ND		new		swab	U	AF3	AF3-3	carcass		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Abat-PEA21-P1-02-B	plasmid_111	Enterobacter sp.	ND	ND		new		swab	U	AF3	AF3-3	carcass		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Abat-PEA21-P1-02-B	plasmid_novel_1	Enterobacter sp.	ND	ND		new		swab	U	AF3	AF3-3	carcass		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Abat-PEA21-P1-02-B	plasmid_932	Enterobacter sp.	ND	ND		new		swab	U	AF3	AF3-3	carcass		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Croi-PEB01-41	plasmid_731	Escherichia fergusonii	O5 (99.92):H-untypeable	ND			fergusonii	feces	C	AF1	AF1-1	grower	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Croi-PEB01-41	plasmid_23	Escherichia fergusonii	O5 (99.92):H-untypeable	ND			fergusonii	feces	C	AF1	AF1-1	grower	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Croi-PEB01-41	plasmid_414	Escherichia fergusonii	O5 (99.92):H-untypeable	ND			fergusonii	feces	C	AF1	AF1-1	grower	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Croi-PEB01-41	plasmid_novel_0	Escherichia fergusonii	O5 (99.92):H-untypeable	ND			fergusonii	feces	C	AF1	AF1-1	grower	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Croi-PEB01-41	plasmid_46	Escherichia fergusonii	O5 (99.92):H-untypeable	ND			fergusonii	feces	C	AF1	AF1-1	grower	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Croi-PEB01-41	plasmid_466	Escherichia fergusonii	O5 (99.92):H-untypeable	ND			fergusonii	feces	C	AF1	AF1-1	grower	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Lact-PEA01-11	plasmid_32	Escherichia coli	O112ab (98.85):H8 (100.0)	uidA	75		B1	feces	J	AF3	AF3-1	suckler	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Lact-PEA01-11	plasmid_920	Escherichia coli	O112ab (98.85):H8 (100.0)	uidA	75		B1	feces	J	AF3	AF3-1	suckler	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Lact-PEA01-11	plasmid_23	Escherichia coli	O112ab (98.85):H8 (100.0)	uidA	75		B1	feces	J	AF3	AF3-1	suckler	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Lact-PEA01-11	plasmid_476	Escherichia coli	O112ab (98.85):H8 (100.0)	uidA	75		B1	feces	J	AF3	AF3-1	suckler	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
Res13-Lact-PEA01-11	plasmid_973	Escherichia coli	O112ab (98.85):H8 (100.0)	uidA	75		B1	feces	J	AF3	AF3-1	suckler	5	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Lact-PER09-33	plasmid_476	Escherichia coli	O167 (99.37):H26 (98.63)	uidA	5135	34220	D	feces	F	AF2	AF2-2	suckler	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
Res13-Lact-ER10-16	plasmid_1009	Escherichia coli	O-untypeable:H26 (99.94)	uidA	7585	59930	A	feces	F	AF2	AF2-2	sow	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Lact-ER10-16	plasmid_novel_1	Escherichia coli	O-untypeable:H26 (99.94)	uidA	7585	59930	A	feces	F	AF2	AF2-2	sow	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Lact-ER10-16	plasmid_444	Escherichia coli	O-untypeable:H26 (99.94)	uidA	7585	59930	A	feces	F	AF2	AF2-2	sow	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Lact-ER10-16	plasmid_2911	Escherichia coli	O-untypeable:H26 (99.94)	uidA	7585	59930	A	feces	F	AF2	AF2-2	sow	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Lact-ER10-16	plasmid_novel_0	Escherichia coli	O-untypeable:H26 (99.94)	uidA	7585	59930	A	feces	F	AF2	AF2-2	sow	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Lact-ER10-16	plasmid_novel_2	Escherichia coli	O-untypeable:H26 (99.94)	uidA	7585	59930	A	feces	F	AF2	AF2-2	sow	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Lact-EA06-22	plasmid_973	Escherichia coli	O112ab (98.85):H8 (100.0)	uidA	75	ND	B1	feces	J	AF3	AF3-1	sow	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Lact-EA06-22	plasmid_920	Escherichia coli	O112ab (98.85):H8 (100.0)	uidA	75	ND	B1	feces	J	AF3	AF3-1	sow	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Lact-EA06-22	plasmid_23	Escherichia coli	O112ab (98.85):H8 (100.0)	uidA	75	ND	B1	feces	J	AF3	AF3-1	sow	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Lact-EA06-22	plasmid_476	Escherichia coli	O112ab (98.85):H8 (100.0)	uidA	75	ND	B1	feces	J	AF3	AF3-1	sow	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
Res13-Lact-EA06-22	plasmid_32	Escherichia coli	O112ab (98.85):H8 (100.0)	uidA	75	ND	B1	feces	J	AF3	AF3-1	sow	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Lact-EB13-15	plasmid_23	Escherichia coli	O82 (99.84):H31 (100.0)	uidA	1252	33431	B1	feces	B	AF1	AF1-2	sow	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Lact-EB13-15	plasmid_476	Escherichia coli	O82 (99.84):H31 (100.0)	uidA	1252	33431	B1	feces	B	AF1	AF1-2	sow	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
Res13-Lact-EB13-15	plasmid_972	Escherichia coli	O82 (99.84):H31 (100.0)	uidA	1252	33431	B1	feces	B	AF1	AF1-2	sow	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Lact-EB13-15	plasmid_539	Escherichia coli	O82 (99.84):H31 (100.0)	uidA	1252	33431	B1	feces	B	AF1	AF1-2	sow	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Lact-EB13-15	plasmid_32	Escherichia coli	O82 (99.84):H31 (100.0)	uidA	1252	33431	B1	feces	B	AF1	AF1-2	sow	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Abat-EA3-S5-02-A	plasmid_1836	Acinetobacter baumannii	ND	ND		new		swab	U	AF3	AF3-3	carcass		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Abat-EA3-S5-02-A	plasmid_novel_1	Acinetobacter baumannii	ND	ND		new		swab	U	AF3	AF3-3	carcass		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Abat-EA3-S5-02-A	plasmid_1774	Acinetobacter baumannii	ND	ND		new		swab	U	AF3	AF3-3	carcass		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Abat-EA3-S5-02-A	plasmid_novel_0	Acinetobacter baumannii	ND	ND		new		swab	U	AF3	AF3-3	carcass		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Lact-LEB1-11-B	plasmid_476	Escherichia coli	O82 (99.84):H31 (100.0)	uidA	1252	33431	B1	manure	A	AF1	AF1-1	sow		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
Res13-Lact-LEB1-11-B	plasmid_972	Escherichia coli	O82 (99.84):H31 (100.0)	uidA	1252	33431	B1	manure	A	AF1	AF1-1	sow		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Lact-LEB1-11-B	plasmid_23	Escherichia coli	O82 (99.84):H31 (100.0)	uidA	1252	33431	B1	manure	A	AF1	AF1-1	sow		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Lact-LEB1-11-B	plasmid_32	Escherichia coli	O82 (99.84):H31 (100.0)	uidA	1252	33431	B1	manure	A	AF1	AF1-1	sow		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Lact-LEB1-11-B	plasmid_539	Escherichia coli	O82 (99.84):H31 (100.0)	uidA	1252	33431	B1	manure	A	AF1	AF1-1	sow		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Lact-PEA04-01	plasmid_972	Escherichia coli	O82 (99.84):H31 (100.0)	uidA	1252	33431	B1	feces	J	AF3	AF3-1	suckler	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Lact-PEA04-01	plasmid_476	Escherichia coli	O82 (99.84):H31 (100.0)	uidA	1252	33431	B1	feces	J	AF3	AF3-1	suckler	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
Res13-Lact-PEA04-01	plasmid_23	Escherichia coli	O82 (99.84):H31 (100.0)	uidA	1252	33431	B1	feces	J	AF3	AF3-1	suckler	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Lact-PEA04-01	plasmid_973	Escherichia coli	O82 (99.84):H31 (100.0)	uidA	1252	33431	B1	feces	J	AF3	AF3-1	suckler	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Lact-PEA04-01	plasmid_32	Escherichia coli	O82 (99.84):H31 (100.0)	uidA	1252	33431	B1	feces	J	AF3	AF3-1	suckler	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Lact-PEA04-01	plasmid_585	Escherichia coli	O82 (99.84):H31 (100.0)	uidA	1252	33431	B1	feces	J	AF3	AF3-1	suckler	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Lact-EA09-41	plasmid_973	Escherichia coli	O21 (99.92):H21 (98.64)	uidA	56	14734	B1	feces	K	AF3	AF3-2	sow	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Lact-EA09-41	plasmid_1068	Escherichia coli	O21 (99.92):H21 (98.64)	uidA	56	14734	B1	feces	K	AF3	AF3-2	sow	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Sevr-LER2-33	plasmid_novel_0	Providencia rettgeri	ND	ND	new	new		manure	H	AF2	AF2-2	weaner		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Sevr-LER2-33	plasmid_360	Providencia rettgeri	ND	ND	new	new		manure	H	AF2	AF2-2	weaner		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
Res13-Sevr-LER2-33	plasmid_novel_1	Providencia rettgeri	ND	ND	new	new		manure	H	AF2	AF2-2	weaner		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Lact-PEA13-11	plasmid_novel_0	Escherichia coli	O118/O151;O151 (100.0):H25 (100.0)	uidA	1684	38759	A	feces	K	AF3	AF3-2	suckler	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Lact-PEA13-11	plasmid_novel_1	Escherichia coli	O118/O151;O151 (100.0):H25 (100.0)	uidA	1684	38759	A	feces	K	AF3	AF3-2	suckler	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Lact-PEA13-11	plasmid_542	Escherichia coli	O118/O151;O151 (100.0):H25 (100.0)	uidA	1684	38759	A	feces	K	AF3	AF3-2	suckler	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Lact-PEA13-11	plasmid_476	Escherichia coli	O118/O151;O151 (100.0):H25 (100.0)	uidA	1684	38759	A	feces	K	AF3	AF3-2	suckler	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Res13-Lact-PEA13-11	plasmid_111	Escherichia coli	O118/O151;O151 (100.0):H25 (100.0)	uidA	1684	38759	A	feces	K	AF3	AF3-2	suckler	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Lact-PEB13-34-B	plasmid_23	Escherichia coli	O82 (99.84):H31 (100.0)	uidA	1252	33431	B1	feces	B	AF1	AF1-2	suckler	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Lact-PEB13-34-B	plasmid_476	Escherichia coli	O82 (99.84):H31 (100.0)	uidA	1252	33431	B1	feces	B	AF1	AF1-2	suckler	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
Res13-Lact-PEB13-34-B	plasmid_32	Escherichia coli	O82 (99.84):H31 (100.0)	uidA	1252	33431	B1	feces	B	AF1	AF1-2	suckler	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Lact-PEB13-34-B	plasmid_972	Escherichia coli	O82 (99.84):H31 (100.0)	uidA	1252	33431	B1	feces	B	AF1	AF1-2	suckler	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Lact-PEB13-34-B	plasmid_539	Escherichia coli	O82 (99.84):H31 (100.0)	uidA	1252	33431	B1	feces	B	AF1	AF1-2	suckler	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Lact-EB13-22	plasmid_476	Escherichia coli	O82 (99.84):H31 (100.0)	uidA	1252	33431	B1	feces	B	AF1	AF1-2	sow	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
Res13-Lact-EB13-22	plasmid_972	Escherichia coli	O82 (99.84):H31 (100.0)	uidA	1252	33431	B1	feces	B	AF1	AF1-2	sow	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Lact-EB13-22	plasmid_32	Escherichia coli	O82 (99.84):H31 (100.0)	uidA	1252	33431	B1	feces	B	AF1	AF1-2	sow	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
